weather_id,date,hour,temperature_c,precipitation_mm,wind_kmh,visibility_m,cloud_cover,condition
WTH_00011791,2026-05-07,7,15.5,0.0,14.6,10397.0,0.2,clear
WTH_00011792,2026-05-07,8,16.1,0.0,16.0,10689.0,0.69,cloudy
WTH_00011793,2026-05-07,9,15.5,0.0,12.8,9648.0,0.58,clear
WTH_00011794,2026-05-07,10,14.6,0.0,34.4,10319.0,0.19,clear
WTH_00011795,2026-05-07,11,11.8,0.0,9.8,10909.0,0.34,clear
WTH_00011796,2026-05-07,12,11.1,0.0,17.7,10415.0,0.1,clear
WTH_00011797,2026-05-07,13,11.2,0.0,10.2,10315.0,0.16,clear
WTH_00011798,2026-05-07,14,10.3,0.0,13.2,7423.0,0.21,clear
WTH_00011799,2026-05-07,15,6.7,0.0,11.3,7085.0,0.48,clear
WTH_00011800,2026-05-07,16,9.0,0.0,14.9,474.0,0.38,fog
WTH_00011801,2026-05-07,17,10.9,0.0,10.0,10073.0,0.15,clear
WTH_00011802,2026-05-07,18,6.8,0.0,1.6,9930.0,0.24,clear
WTH_00011803,2026-05-07,19,10.1,0.0,9.3,9641.0,0.53,clear
WTH_00011804,2026-05-07,20,12.7,0.0,24.5,9741.0,0.47,clear
WTH_00011805,2026-05-07,21,9.4,7.41,4.7,1010.0,0.69,rain
WTH_00011806,2026-05-07,22,14.3,0.0,19.0,10805.0,0.43,clear
WTH_00011807,2026-05-07,23,14.5,0.0,2.8,7510.0,0.34,clear
WTH_00011808,2026-05-08,0,15.2,0.0,2.2,9277.0,0.54,clear
WTH_00011809,2026-05-08,1,15.2,0.0,7.1,6557.0,0.42,clear
WTH_00011810,2026-05-08,2,15.0,0.0,11.2,10157.0,0.43,clear
WTH_00011811,2026-05-08,3,20.3,0.0,9.7,6900.0,0.07,clear
WTH_00011812,2026-05-08,4,14.6,0.0,3.6,10668.0,0.29,clear
WTH_00011813,2026-05-08,5,16.8,0.0,9.6,9510.0,0.29,clear
WTH_00011814,2026-05-08,6,15.3,0.0,8.7,6165.0,0.26,clear
WTH_00011815,2026-05-08,7,13.9,0.0,6.2,11074.0,0.28,clear
WTH_00011816,2026-05-08,8,15.2,3.5,24.3,3311.0,0.57,rain
WTH_00011817,2026-05-08,9,13.6,0.0,26.8,10252.0,0.59,clear
WTH_00011818,2026-05-08,10,11.0,0.0,55.9,7384.0,0.28,clear
WTH_00011819,2026-05-08,11,9.9,0.0,20.4,11514.0,0.84,cloudy
WTH_00011820,2026-05-08,12,6.5,0.0,4.9,11626.0,0.18,clear
WTH_00011821,2026-05-08,13,11.1,0.0,19.2,11822.0,0.1,clear
WTH_00011822,2026-05-08,14,12.1,0.0,5.8,8241.0,0.01,clear
WTH_00011823,2026-05-08,15,7.0,0.0,11.7,9789.0,0.22,clear
WTH_00011824,2026-05-08,16,9.7,0.0,31.3,8561.0,0.15,clear
WTH_00011825,2026-05-08,17,6.5,0.0,6.9,7053.0,0.43,clear
WTH_00011826,2026-05-08,18,10.7,0.0,3.2,11578.0,0.27,clear
WTH_00011827,2026-05-08,19,10.5,0.0,8.3,9408.0,0.59,clear
WTH_00011828,2026-05-08,20,13.0,0.0,15.6,6209.0,0.48,clear
WTH_00011829,2026-05-08,21,12.0,0.0,6.2,8961.0,0.36,clear
WTH_00011830,2026-05-08,22,15.1,0.0,6.6,11063.0,0.55,clear
WTH_00011831,2026-05-08,23,14.1,0.0,27.3,10218.0,0.55,clear
WTH_00011832,2026-05-09,0,18.1,0.0,7.7,9858.0,0.2,clear
WTH_00011833,2026-05-09,1,16.4,0.0,11.3,10650.0,0.64,cloudy
WTH_00011834,2026-05-09,2,19.7,3.31,6.0,1720.0,0.62,rain
WTH_00011835,2026-05-09,3,17.3,0.0,31.6,8357.0,0.13,clear
WTH_00011836,2026-05-09,4,17.4,0.0,2.8,10106.0,0.56,clear
WTH_00011837,2026-05-09,5,13.0,0.0,9.8,10314.0,0.49,clear
WTH_00011838,2026-05-09,6,18.0,0.0,13.6,9578.0,0.05,clear
WTH_00011839,2026-05-09,7,16.8,0.0,11.2,11695.0,0.3,clear
WTH_00011840,2026-05-09,8,15.5,0.0,8.9,9108.0,0.51,clear
WTH_00011841,2026-05-09,9,13.9,0.0,20.9,6801.0,0.14,clear
WTH_00011842,2026-05-09,10,9.3,0.0,18.1,11852.0,0.57,clear
WTH_00011843,2026-05-09,11,8.5,0.0,5.2,11654.0,0.17,clear
WTH_00011844,2026-05-09,12,12.3,0.0,8.4,11146.0,0.11,clear
WTH_00011845,2026-05-09,13,8.2,0.0,2.9,7953.0,0.62,cloudy
WTH_00011846,2026-05-09,14,6.0,0.0,8.7,9955.0,0.55,clear
WTH_00011847,2026-05-09,15,11.4,0.0,12.7,6243.0,0.5,clear
WTH_00011848,2026-05-09,16,6.5,0.0,17.2,8185.0,0.73,cloudy
WTH_00011849,2026-05-09,17,9.2,0.0,18.2,10271.0,0.31,clear
WTH_00011850,2026-05-09,18,10.6,0.0,4.3,6853.0,0.13,clear
WTH_00011851,2026-05-09,19,8.9,0.0,2.8,7130.0,0.33,clear
WTH_00011852,2026-05-09,20,12.8,0.0,5.4,9935.0,0.53,clear
WTH_00011853,2026-05-09,21,17.1,0.0,18.5,7967.0,0.49,clear
WTH_00011854,2026-05-09,22,15.5,3.8,2.4,3501.0,0.85,rain
WTH_00011855,2026-05-09,23,17.2,0.0,24.7,7484.0,0.39,clear
WTH_00011856,2026-05-10,0,14.9,0.32,14.5,3012.0,0.54,rain
WTH_00011857,2026-05-10,1,16.7,0.0,2.6,7915.0,0.36,clear
WTH_00011858,2026-05-10,2,19.5,0.0,18.8,11311.0,0.15,clear
WTH_00011859,2026-05-10,3,17.8,0.0,22.5,8978.0,0.26,clear
WTH_00011860,2026-05-10,4,18.1,0.0,6.7,10610.0,0.29,clear
WTH_00011861,2026-05-10,5,18.3,0.0,12.8,7224.0,0.39,clear
WTH_00011862,2026-05-10,6,13.1,0.0,12.6,7463.0,0.46,clear
WTH_00011863,2026-05-10,7,13.6,0.0,13.2,7505.0,0.31,clear
WTH_00011864,2026-05-10,8,14.1,0.0,11.3,6460.0,0.17,clear
WTH_00011865,2026-05-10,9,15.2,0.0,10.3,11781.0,0.29,clear
WTH_00011866,2026-05-10,10,12.0,0.0,18.5,10202.0,0.39,clear
WTH_00011867,2026-05-10,11,13.5,0.0,31.7,6440.0,0.05,clear
WTH_00011868,2026-05-10,12,7.4,0.0,14.4,8852.0,0.45,clear
WTH_00011869,2026-05-10,13,15.6,2.02,15.6,1693.0,0.89,rain
WTH_00011870,2026-05-10,14,8.2,0.0,15.0,6674.0,0.5,clear
WTH_00011871,2026-05-10,15,11.4,0.0,19.7,9907.0,0.55,clear
WTH_00011872,2026-05-10,16,10.4,0.0,6.3,10424.0,0.29,clear
WTH_00011873,2026-05-10,17,9.7,0.0,18.8,9136.0,0.32,clear
WTH_00011874,2026-05-10,18,11.9,0.0,21.7,11258.0,0.19,clear
WTH_00011875,2026-05-10,19,10.3,0.0,3.6,8287.0,0.47,clear
WTH_00011876,2026-05-10,20,11.6,0.0,19.8,6132.0,0.26,clear
WTH_00011877,2026-05-10,21,13.0,0.0,29.4,11803.0,0.26,clear
WTH_00011878,2026-05-10,22,16.5,0.0,13.3,6362.0,0.55,clear
WTH_00011879,2026-05-10,23,13.6,0.0,12.0,6172.0,0.44,clear
WTH_00011880,2026-05-11,0,13.5,8.88,5.7,2848.0,0.91,rain
WTH_00011881,2026-05-11,1,17.0,0.0,7.8,11758.0,0.44,clear
WTH_00011882,2026-05-11,2,16.1,12.1,14.9,2042.0,0.7,rain
WTH_00011883,2026-05-11,3,16.2,0.0,5.5,11982.0,0.37,clear
WTH_00011884,2026-05-11,4,15.4,4.45,12.7,3236.0,0.91,rain
WTH_00011885,2026-05-11,5,15.6,0.0,7.7,7127.0,0.44,clear
WTH_00011886,2026-05-11,6,10.9,0.0,8.4,10825.0,0.51,clear
WTH_00011887,2026-05-11,7,16.3,0.0,12.5,10048.0,0.1,clear
WTH_00011888,2026-05-11,8,13.1,0.0,4.6,10318.0,0.15,clear
WTH_00011889,2026-05-11,9,15.2,0.0,11.4,10808.0,0.31,clear
WTH_00011890,2026-05-11,10,8.2,0.0,6.3,9135.0,0.25,clear
WTH_00011891,2026-05-11,11,12.8,0.0,13.8,6021.0,0.12,clear
WTH_00011892,2026-05-11,12,7.9,0.0,13.3,8817.0,0.25,clear
WTH_00011893,2026-05-11,13,8.5,0.0,23.2,985.0,0.54,fog
WTH_00011894,2026-05-11,14,8.3,5.72,16.8,1033.0,0.61,rain
WTH_00011895,2026-05-11,15,13.9,13.82,0.8,1705.0,0.67,rain
WTH_00011896,2026-05-11,16,8.4,0.0,15.2,6966.0,0.16,clear
WTH_00011897,2026-05-11,17,10.9,0.0,4.4,6528.0,0.41,clear
WTH_00011898,2026-05-11,18,11.5,0.0,2.9,9538.0,0.3,clear
WTH_00011899,2026-05-11,19,8.2,0.0,16.8,11127.0,0.3,clear
WTH_00011900,2026-05-11,20,14.2,0.0,1.2,8385.0,0.11,clear
WTH_00011901,2026-05-11,21,9.8,0.0,9.3,10526.0,0.36,clear
WTH_00011902,2026-05-11,22,11.7,0.0,22.1,9752.0,0.32,clear
WTH_00011903,2026-05-11,23,17.0,0.0,11.4,9540.0,0.32,clear
WTH_00011904,2026-05-12,0,13.5,0.0,4.9,8805.0,0.2,clear
WTH_00011905,2026-05-12,1,12.6,0.0,16.6,10683.0,0.08,clear
WTH_00011906,2026-05-12,2,16.8,0.0,11.2,8998.0,0.26,clear
WTH_00011907,2026-05-12,3,18.8,0.0,6.8,10188.0,0.26,clear
WTH_00011908,2026-05-12,4,17.2,0.0,11.8,10578.0,0.83,cloudy
WTH_00011909,2026-05-12,5,20.8,0.0,12.4,9179.0,0.53,clear
WTH_00011910,2026-05-12,6,17.4,0.0,19.1,8833.0,0.23,clear
WTH_00011911,2026-05-12,7,16.0,0.0,8.5,6188.0,0.18,clear
WTH_00011912,2026-05-12,8,11.4,0.0,20.2,8957.0,0.09,clear
WTH_00011913,2026-05-12,9,11.3,2.0,8.6,1272.0,0.53,rain
WTH_00011914,2026-05-12,10,13.7,6.21,14.0,2171.0,0.6,rain
WTH_00011915,2026-05-12,11,10.1,0.0,6.8,11375.0,0.2,clear
WTH_00011916,2026-05-12,12,11.5,0.0,4.3,7963.0,0.7,cloudy
WTH_00011917,2026-05-12,13,8.8,0.0,12.9,11812.0,0.41,clear
WTH_00011918,2026-05-12,14,6.5,0.0,4.7,8461.0,0.44,clear
WTH_00011919,2026-05-12,15,7.9,0.0,15.0,7846.0,0.71,cloudy
WTH_00011920,2026-05-12,16,7.8,0.0,11.5,10103.0,0.24,clear
WTH_00011921,2026-05-12,17,7.0,0.0,4.8,9202.0,0.71,cloudy
WTH_00011922,2026-05-12,18,12.2,0.0,6.6,9491.0,0.33,clear
WTH_00011923,2026-05-12,19,15.1,0.0,14.2,10140.0,0.43,clear
WTH_00011924,2026-05-12,20,13.7,0.0,2.5,11043.0,0.51,clear
WTH_00011925,2026-05-12,21,11.0,0.0,19.7,8542.0,0.32,clear
WTH_00011926,2026-05-12,22,13.3,0.0,23.5,522.0,0.11,fog
WTH_00011927,2026-05-12,23,16.9,0.0,8.5,9290.0,0.4,clear
WTH_00011928,2026-05-13,0,20.0,0.0,13.0,7924.0,0.11,clear
WTH_00011929,2026-05-13,1,16.0,13.86,4.0,3001.0,0.67,rain
WTH_00011930,2026-05-13,2,15.0,0.0,10.4,10439.0,0.09,clear
WTH_00011931,2026-05-13,3,17.1,0.0,4.1,6890.0,0.57,clear
WTH_00011932,2026-05-13,4,20.4,0.0,8.8,7165.0,0.38,clear
WTH_00011933,2026-05-13,5,18.8,0.0,21.7,8954.0,0.31,clear
WTH_00011934,2026-05-13,6,16.9,0.0,6.9,6740.0,0.08,clear
WTH_00011935,2026-05-13,7,15.0,0.0,6.3,6074.0,0.54,clear
WTH_00011936,2026-05-13,8,17.0,0.0,28.0,6322.0,0.2,clear
WTH_00011937,2026-05-13,9,13.5,0.0,9.3,8640.0,0.35,clear
WTH_00011938,2026-05-13,10,15.0,0.0,7.0,9674.0,0.14,clear
WTH_00011939,2026-05-13,11,12.7,0.0,15.6,11831.0,0.77,cloudy
WTH_00011940,2026-05-13,12,9.0,0.0,5.0,10751.0,0.51,clear
WTH_00011941,2026-05-13,13,9.8,0.0,3.6,7216.0,0.27,clear
WTH_00011942,2026-05-13,14,7.9,0.0,13.2,7525.0,0.44,clear
WTH_00011943,2026-05-13,15,9.4,0.0,4.4,8760.0,0.09,clear
WTH_00011944,2026-05-13,16,10.4,0.0,1.4,8148.0,0.38,clear
WTH_00011945,2026-05-13,17,9.6,0.0,5.6,10281.0,0.08,clear
WTH_00011946,2026-05-13,18,11.1,0.0,8.7,9335.0,0.33,clear
WTH_00011947,2026-05-13,19,9.1,0.0,9.3,1005.0,0.26,fog
WTH_00011948,2026-05-13,20,11.8,0.0,1.4,9839.0,0.44,clear
WTH_00011949,2026-05-13,21,12.4,14.16,16.9,1324.0,0.48,rain
WTH_00011950,2026-05-13,22,15.2,0.0,7.4,10222.0,0.33,clear
WTH_00011951,2026-05-13,23,16.4,0.0,17.3,11977.0,0.3,clear
WTH_00011952,2026-05-14,0,16.7,0.0,5.4,7924.0,0.17,clear
WTH_00011953,2026-05-14,1,18.6,0.0,4.0,8665.0,0.45,clear
WTH_00011954,2026-05-14,2,14.4,0.0,5.6,8604.0,0.3,clear
WTH_00011955,2026-05-14,3,15.4,0.0,8.2,11873.0,0.32,clear
WTH_00011956,2026-05-14,4,16.3,0.0,27.6,10650.0,0.21,clear
WTH_00011957,2026-05-14,5,16.9,0.0,23.1,8135.0,0.64,cloudy
WTH_00011958,2026-05-14,6,12.6,0.0,4.0,6569.0,0.33,clear
WTH_00011959,2026-05-14,7,12.9,0.0,9.4,10308.0,0.26,clear
WTH_00011960,2026-05-14,8,18.2,0.0,10.9,7324.0,0.23,clear
WTH_00011961,2026-05-14,9,14.0,0.0,14.5,6538.0,0.35,clear
WTH_00011962,2026-05-14,10,9.7,0.0,11.3,8693.0,0.06,clear
WTH_00011963,2026-05-14,11,9.7,0.0,9.8,6695.0,0.65,cloudy
WTH_00011964,2026-05-14,12,12.1,0.0,11.0,8492.0,0.25,clear
WTH_00011965,2026-05-14,13,8.5,0.0,22.7,10866.0,0.14,clear
WTH_00011966,2026-05-14,14,7.7,0.0,3.7,9707.0,0.26,clear
WTH_00011967,2026-05-14,15,7.3,0.0,9.7,11443.0,0.29,clear
WTH_00011968,2026-05-14,16,7.4,0.0,29.0,9726.0,0.22,clear
WTH_00011969,2026-05-14,17,9.5,0.0,12.2,11206.0,0.62,cloudy
WTH_00011970,2026-05-14,18,11.0,0.0,10.6,6242.0,0.42,clear
WTH_00011971,2026-05-14,19,9.4,0.0,1.4,6212.0,0.31,clear
WTH_00011972,2026-05-14,20,12.7,0.0,3.3,10642.0,0.39,clear
WTH_00011973,2026-05-14,21,16.4,0.0,5.9,11340.0,0.31,clear
WTH_00011974,2026-05-14,22,17.6,0.0,0.8,11323.0,0.29,clear
WTH_00011975,2026-05-14,23,15.8,0.0,14.3,6794.0,0.55,clear
WTH_00011976,2026-05-15,0,15.2,0.0,6.4,10179.0,0.68,cloudy
WTH_00011977,2026-05-15,1,19.7,0.0,12.7,11839.0,0.13,clear
WTH_00011978,2026-05-15,2,13.8,0.0,18.1,8676.0,0.07,clear
WTH_00011979,2026-05-15,3,16.1,0.0,25.0,11080.0,0.09,clear
WTH_00011980,2026-05-15,4,14.8,0.0,5.5,11727.0,0.53,clear
WTH_00011981,2026-05-15,5,16.8,0.0,16.2,8729.0,0.35,clear
WTH_00011982,2026-05-15,6,13.3,0.0,11.9,7001.0,0.06,clear
WTH_00011983,2026-05-15,7,14.6,0.0,17.6,8743.0,0.21,clear
WTH_00011984,2026-05-15,8,15.1,0.0,1.3,7108.0,0.85,cloudy
WTH_00011985,2026-05-15,9,14.5,0.0,8.7,10515.0,0.26,clear
WTH_00011986,2026-05-15,10,9.0,0.0,7.0,10402.0,0.25,clear
WTH_00011987,2026-05-15,11,11.8,0.0,19.3,8420.0,0.09,clear
WTH_00011988,2026-05-15,12,9.1,0.0,7.5,9929.0,0.4,clear
WTH_00011989,2026-05-15,13,8.7,0.0,15.9,11965.0,0.37,clear
WTH_00011990,2026-05-15,14,8.8,0.0,23.5,11461.0,0.38,clear
WTH_00011991,2026-05-15,15,10.2,0.0,8.6,11332.0,0.34,clear
WTH_00011992,2026-05-15,16,11.0,0.8,9.2,3516.0,0.48,rain
WTH_00011993,2026-05-15,17,13.4,0.0,4.3,8571.0,0.49,clear
WTH_00011994,2026-05-15,18,11.1,0.0,13.4,8926.0,0.67,cloudy
WTH_00011995,2026-05-15,19,10.5,0.0,9.9,6262.0,0.24,clear
WTH_00011996,2026-05-15,20,10.1,0.0,4.8,8723.0,0.13,clear
WTH_00011997,2026-05-15,21,10.8,0.0,13.6,11434.0,0.57,clear
WTH_00011998,2026-05-15,22,12.5,0.0,22.3,6875.0,0.42,clear
WTH_00011999,2026-05-15,23,15.4,0.0,25.2,8396.0,0.38,clear
WTH_00012000,2026-05-16,0,16.1,0.0,2.1,6165.0,0.48,clear
WTH_00012001,2026-05-16,1,15.5,0.0,15.7,11732.0,0.34,clear
WTH_00012002,2026-05-16,2,14.5,0.0,5.7,11045.0,0.2,clear
WTH_00012003,2026-05-16,3,15.2,0.0,23.5,9945.0,0.31,clear
WTH_00012004,2026-05-16,4,13.1,0.0,8.5,11815.0,0.39,clear
WTH_00012005,2026-05-16,5,15.7,0.0,5.6,10515.0,0.3,clear
WTH_00012006,2026-05-16,6,15.6,0.0,4.4,8273.0,0.48,clear
WTH_00012007,2026-05-16,7,15.9,0.0,3.2,7708.0,0.2,clear
WTH_00012008,2026-05-16,8,15.8,0.0,6.0,8178.0,0.42,clear
WTH_00012009,2026-05-16,9,13.7,0.0,8.1,7958.0,0.27,clear
WTH_00012010,2026-05-16,10,11.4,0.0,26.0,11651.0,0.36,clear
WTH_00012011,2026-05-16,11,10.7,0.0,10.6,8952.0,0.87,cloudy
WTH_00012012,2026-05-16,12,6.4,0.0,23.9,10123.0,0.64,cloudy
WTH_00012013,2026-05-16,13,10.8,0.0,1.9,10188.0,0.63,cloudy
WTH_00012014,2026-05-16,14,5.4,0.0,4.7,11265.0,0.77,cloudy
WTH_00012015,2026-05-16,15,10.1,0.0,15.7,8758.0,0.78,cloudy
WTH_00012016,2026-05-16,16,9.5,11.96,17.7,2422.0,0.99,rain
WTH_00012017,2026-05-16,17,8.1,0.0,8.6,10973.0,0.67,cloudy
WTH_00012018,2026-05-16,18,9.9,0.0,4.0,6866.0,0.56,clear
WTH_00012019,2026-05-16,19,13.8,0.0,13.6,10011.0,0.4,clear
WTH_00012020,2026-05-16,20,12.3,0.0,2.4,7428.0,0.62,cloudy
WTH_00012021,2026-05-16,21,14.4,0.0,7.9,8630.0,0.14,clear
WTH_00012022,2026-05-16,22,16.4,0.0,2.0,9230.0,0.05,clear
WTH_00012023,2026-05-16,23,14.0,0.0,28.6,11593.0,0.13,clear
WTH_00012024,2026-05-17,0,14.5,0.0,15.5,7505.0,0.37,clear
WTH_00012025,2026-05-17,1,14.6,0.0,4.2,6783.0,0.18,clear
WTH_00012026,2026-05-17,2,16.1,2.48,3.6,2907.0,0.89,rain
WTH_00012027,2026-05-17,3,17.9,0.0,10.3,6458.0,0.72,cloudy
WTH_00012028,2026-05-17,4,14.7,0.0,12.7,8071.0,0.13,clear
WTH_00012029,2026-05-17,5,16.8,0.0,5.2,10875.0,0.49,clear
WTH_00012030,2026-05-17,6,14.0,0.0,19.9,7422.0,0.26,clear
WTH_00012031,2026-05-17,7,15.6,0.0,1.9,8576.0,0.24,clear
WTH_00012032,2026-05-17,8,12.0,0.0,6.8,11634.0,0.17,clear
WTH_00012033,2026-05-17,9,14.7,0.0,6.6,9831.0,0.04,clear
WTH_00012034,2026-05-17,10,15.0,0.0,11.7,11757.0,0.16,clear
WTH_00012035,2026-05-17,11,8.1,0.0,2.1,8432.0,0.6,cloudy
WTH_00012036,2026-05-17,12,10.6,0.0,4.2,6436.0,0.21,clear
WTH_00012037,2026-05-17,13,11.0,0.0,13.2,8345.0,0.45,clear
WTH_00012038,2026-05-17,14,4.2,0.0,21.7,7892.0,0.04,clear
WTH_00012039,2026-05-17,15,9.8,0.0,7.2,7645.0,0.73,cloudy
WTH_00012040,2026-05-17,16,7.8,0.0,7.3,10489.0,0.4,clear
WTH_00012041,2026-05-17,17,9.6,0.0,11.9,7002.0,0.39,clear
WTH_00012042,2026-05-17,18,7.8,0.0,13.1,11808.0,0.2,clear
WTH_00012043,2026-05-17,19,8.9,0.0,11.1,6639.0,0.15,clear
WTH_00012044,2026-05-17,20,11.4,0.0,10.6,6411.0,0.27,clear
WTH_00012045,2026-05-17,21,13.7,0.0,14.1,9013.0,0.17,clear
WTH_00012046,2026-05-17,22,14.0,0.0,3.5,6946.0,0.49,clear
WTH_00012047,2026-05-17,23,15.8,0.0,3.5,11129.0,0.36,clear
WTH_00012048,2026-05-18,0,17.7,0.0,3.8,10295.0,0.63,cloudy
WTH_00012049,2026-05-18,1,19.2,0.0,34.0,7890.0,0.12,clear
WTH_00012050,2026-05-18,2,16.0,0.0,15.2,10965.0,0.65,cloudy
WTH_00012051,2026-05-18,3,13.0,0.0,2.5,7153.0,0.55,clear
WTH_00012052,2026-05-18,4,19.3,0.0,15.7,10651.0,0.51,clear
WTH_00012053,2026-05-18,5,16.0,0.0,15.8,6067.0,0.19,clear
WTH_00012054,2026-05-18,6,17.7,0.0,27.2,11828.0,0.12,clear
WTH_00012055,2026-05-18,7,14.8,0.0,32.5,10297.0,0.17,clear
WTH_00012056,2026-05-18,8,14.3,0.0,8.2,6419.0,0.28,clear
WTH_00012057,2026-05-18,9,12.1,0.0,3.2,973.0,0.37,fog
WTH_00012058,2026-05-18,10,15.3,0.0,9.4,6430.0,0.47,clear
WTH_00012059,2026-05-18,11,12.7,0.0,17.4,6085.0,0.24,clear
WTH_00012060,2026-05-18,12,9.3,0.0,8.1,6637.0,0.67,cloudy
WTH_00012061,2026-05-18,13,9.9,0.0,15.5,7577.0,0.25,clear
WTH_00012062,2026-05-18,14,9.0,0.0,7.6,8913.0,0.32,clear
WTH_00012063,2026-05-18,15,7.8,0.0,6.2,7521.0,0.45,clear
WTH_00012064,2026-05-18,16,7.0,0.0,2.5,9606.0,0.5,clear
WTH_00012065,2026-05-18,17,12.0,0.0,4.0,7663.0,0.66,cloudy
WTH_00012066,2026-05-18,18,8.8,0.0,7.3,11713.0,0.25,clear
WTH_00012067,2026-05-18,19,12.3,0.0,3.7,9333.0,0.03,clear
WTH_00012068,2026-05-18,20,9.8,0.0,3.1,7414.0,0.17,clear
WTH_00012069,2026-05-18,21,11.7,0.0,2.0,7929.0,0.58,clear
WTH_00012070,2026-05-18,22,16.8,0.0,10.1,9878.0,0.46,clear
WTH_00012071,2026-05-18,23,13.0,0.0,18.3,11630.0,0.25,clear
WTH_00012072,2026-05-19,0,16.5,0.0,8.2,9151.0,0.14,clear
WTH_00012073,2026-05-19,1,13.6,0.0,11.9,11076.0,0.5,clear
WTH_00012074,2026-05-19,2,17.6,0.0,13.2,7002.0,0.45,clear
WTH_00012075,2026-05-19,3,14.8,0.0,10.0,10909.0,0.31,clear
WTH_00012076,2026-05-19,4,17.0,0.0,7.4,8053.0,0.43,clear
WTH_00012077,2026-05-19,5,18.6,0.0,14.8,8597.0,0.61,cloudy
WTH_00012078,2026-05-19,6,17.1,0.0,15.1,8042.0,0.14,clear
WTH_00012079,2026-05-19,7,13.9,0.0,7.2,7101.0,0.11,clear
WTH_00012080,2026-05-19,8,16.9,0.0,20.8,8808.0,0.2,clear
WTH_00012081,2026-05-19,9,12.3,0.0,21.5,8970.0,0.1,clear
WTH_00012082,2026-05-19,10,15.5,0.0,4.5,7327.0,0.44,clear
WTH_00012083,2026-05-19,11,10.0,0.0,10.5,8232.0,0.36,clear
WTH_00012084,2026-05-19,12,8.8,0.0,25.9,9487.0,0.3,clear
WTH_00012085,2026-05-19,13,8.6,3.71,12.4,2064.0,0.64,rain
WTH_00012086,2026-05-19,14,13.5,0.0,16.3,11975.0,0.27,clear
WTH_00012087,2026-05-19,15,9.5,0.0,4.0,11205.0,0.53,clear
WTH_00012088,2026-05-19,16,10.2,0.0,46.2,11025.0,0.16,clear
WTH_00012089,2026-05-19,17,7.5,0.0,1.1,8244.0,0.43,clear
WTH_00012090,2026-05-19,18,8.0,0.0,5.4,6994.0,0.24,clear
WTH_00012091,2026-05-19,19,12.7,0.0,9.9,11416.0,0.27,clear
WTH_00012092,2026-05-19,20,13.0,0.0,5.3,7572.0,0.36,clear
WTH_00012093,2026-05-19,21,12.9,0.0,9.2,11842.0,0.09,clear
WTH_00012094,2026-05-19,22,14.0,0.0,11.1,9398.0,0.38,clear
WTH_00012095,2026-05-19,23,11.7,0.0,6.6,7999.0,0.51,clear
WTH_00012096,2026-05-20,0,16.8,0.0,5.1,6981.0,0.47,clear
WTH_00012097,2026-05-20,1,17.2,0.0,25.5,8469.0,0.44,clear
WTH_00012098,2026-05-20,2,18.5,0.0,12.2,9519.0,0.29,clear
WTH_00012099,2026-05-20,3,16.3,0.0,15.4,9308.0,0.42,clear
WTH_00012100,2026-05-20,4,17.2,0.0,26.1,8613.0,0.5,clear
WTH_00012101,2026-05-20,5,16.5,0.0,19.0,8066.0,0.55,clear
WTH_00012102,2026-05-20,6,18.8,0.0,5.7,10262.0,0.34,clear
WTH_00012103,2026-05-20,7,15.5,0.0,9.1,11857.0,0.44,clear
WTH_00012104,2026-05-20,8,14.4,0.0,4.8,10506.0,0.31,clear
WTH_00012105,2026-05-20,9,13.8,0.0,2.8,6642.0,0.34,clear
WTH_00012106,2026-05-20,10,11.5,0.0,11.1,7762.0,0.29,clear
WTH_00012107,2026-05-20,11,7.5,0.0,5.5,6279.0,0.36,clear
WTH_00012108,2026-05-20,12,13.1,0.0,10.9,10978.0,0.08,clear
WTH_00012109,2026-05-20,13,8.5,0.0,4.5,7864.0,0.39,clear
WTH_00012110,2026-05-20,14,6.9,0.0,20.4,7845.0,0.24,clear
WTH_00012111,2026-05-20,15,6.4,0.0,29.9,7579.0,0.25,clear
WTH_00012112,2026-05-20,16,7.7,0.0,12.7,9878.0,0.35,clear
WTH_00012113,2026-05-20,17,12.4,0.0,31.5,6333.0,0.46,clear
WTH_00012114,2026-05-20,18,5.3,0.0,11.8,7561.0,0.35,clear
WTH_00012115,2026-05-20,19,10.4,0.0,6.2,6615.0,0.06,clear
WTH_00012116,2026-05-20,20,12.4,0.0,5.5,10012.0,0.56,clear
WTH_00012117,2026-05-20,21,11.3,0.0,7.5,1148.0,0.09,fog
WTH_00012118,2026-05-20,22,13.8,0.0,23.7,11380.0,0.08,clear
WTH_00012119,2026-05-20,23,15.3,0.0,10.8,11027.0,0.32,clear
WTH_00012120,2026-05-21,0,10.9,0.0,4.9,6855.0,0.3,clear
WTH_00012121,2026-05-21,1,14.1,0.0,6.6,10878.0,0.04,clear
WTH_00012122,2026-05-21,2,16.7,0.0,23.6,10864.0,0.16,clear
WTH_00012123,2026-05-21,3,20.2,0.0,4.8,11938.0,0.17,clear
WTH_00012124,2026-05-21,4,18.7,0.0,2.4,10614.0,0.23,clear
WTH_00012125,2026-05-21,5,14.6,0.0,13.1,10436.0,0.49,clear
WTH_00012126,2026-05-21,6,19.4,0.0,2.4,10997.0,0.57,clear
WTH_00012127,2026-05-21,7,12.6,0.0,5.0,10374.0,0.48,clear
WTH_00012128,2026-05-21,8,16.5,4.56,3.5,2518.0,0.48,rain
