crime_id,timestamp,date,hour,time_of_day,latitude,longitude,borough,district,h3_cell,crime_type,severity_score,victim_count,weapon_reported,police_called,estimated_police_eta_min,public_visibility_score,is_decoy_event
CRM_00035227,2026-02-25 18:06:34,2026-02-25,18,evening,40.77703,-73.98052,Manhattan,Manhattan_Northeast_2,882a1008bbfffff,property_damage,2.35,0,False,True,7.1,0.305,False
CRM_00035228,2026-02-25 18:07:10,2026-02-25,18,evening,40.83022,-73.95192,Manhattan,Manhattan_West_7,882a100aa7fffff,burglary,3.1,0,False,True,6.4,0.226,False
CRM_00035229,2026-02-25 18:47:47,2026-02-25,18,evening,40.58523,-73.98348,Brooklyn,Brooklyn_North_1,882a107403fffff,burglary,3.22,0,False,False,7.2,0.428,False
CRM_00035230,2026-02-25 18:53:38,2026-02-25,18,evening,40.8879,-73.83613,Bronx,Bronx_West_7,882a100143fffff,assault,7.63,3,True,False,9.0,0.616,False
CRM_00035231,2026-02-25 18:57:30,2026-02-25,18,evening,40.67762,-73.86204,Queens,Queens_South_5,882a100c89fffff,armed_robbery,9.0,2,True,True,3.7,0.354,False
CRM_00035232,2026-02-25 19:01:57,2026-02-25,19,evening,40.61596,-73.94783,Brooklyn,Brooklyn_Southwest_6,882a107635fffff,assault,6.99,0,True,True,7.8,0.354,False
CRM_00035233,2026-02-25 19:15:38,2026-02-25,19,evening,40.55275,-74.20279,Staten_Island,Staten_Island_Central_0,882a1060e5fffff,armed_robbery,8.17,2,True,True,6.9,0.168,False
CRM_00035234,2026-02-25 19:19:24,2026-02-25,19,evening,40.79005,-73.96514,Manhattan,Manhattan_Southeast_4,882a10089dfffff,pursuit,5.68,0,False,True,4.1,0.472,False
CRM_00035235,2026-02-25 19:23:33,2026-02-25,19,evening,40.56737,-74.17036,Staten_Island,Staten_Island_Central_0,882a106011fffff,assault,5.64,1,False,True,8.6,0.249,False
CRM_00035236,2026-02-25 19:43:00,2026-02-25,19,evening,40.82221,-73.89125,Bronx,Bronx_Central_0,882a100a99fffff,major_incident,10.0,2,True,True,2.6,0.703,False
CRM_00035237,2026-02-25 19:43:23,2026-02-25,19,evening,40.59556,-74.18737,Staten_Island,Staten_Island_Northeast_2,882a106009fffff,assault,4.57,1,False,True,7.7,0.838,False
CRM_00035238,2026-02-25 19:47:52,2026-02-25,19,evening,40.54905,-74.17038,Staten_Island,Staten_Island_Central_0,882a1060c7fffff,vehicle_theft,3.05,0,False,True,12.2,0.554,False
CRM_00035239,2026-02-25 19:49:28,2026-02-25,19,evening,40.73376,-74.00607,Manhattan,Manhattan_North_1,882a1072cdfffff,major_incident,9.6,1,False,True,6.7,0.218,False
CRM_00035240,2026-02-25 19:56:01,2026-02-25,19,evening,40.82484,-73.9612,Manhattan,Manhattan_West_7,882a1008cdfffff,robbery,5.3,0,True,True,4.4,0.889,False
CRM_00035241,2026-02-25 20:16:41,2026-02-25,20,evening,40.83934,-73.87322,Bronx,Bronx_Southeast_4,882a1001e5fffff,armed_robbery,8.12,1,True,True,4.4,0.651,False
CRM_00035242,2026-02-25 20:40:40,2026-02-25,20,evening,40.80501,-73.88183,Bronx,Bronx_North_1,882a100f49fffff,robbery,7.67,1,False,False,7.9,0.347,False
CRM_00035243,2026-02-25 20:55:06,2026-02-25,20,evening,40.61303,-74.14148,Staten_Island,Staten_Island_East_3,882a106239fffff,burglary,3.5,0,False,False,10.5,0.458,False
CRM_00035244,2026-02-25 21:00:38,2026-02-25,21,evening,40.85053,-73.93178,Manhattan,Manhattan_Northwest_8,882a100ae1fffff,robbery,5.75,0,False,True,4.2,0.446,False
CRM_00035245,2026-02-25 21:14:02,2026-02-25,21,evening,40.53177,-74.15425,Staten_Island,Staten_Island_Central_0,882a1060d7fffff,armed_robbery,8.17,2,True,True,11.1,0.312,False
CRM_00035246,2026-02-25 21:19:41,2026-02-25,21,evening,40.90293,-73.81138,Bronx,Bronx_Northwest_8,882a10033dfffff,suspicious_activity,1.45,0,False,False,9.4,0.857,False
CRM_00035247,2026-02-25 21:20:30,2026-02-25,21,evening,40.74742,-73.83239,Queens,Queens_North_10,882a100e31fffff,property_damage,2.58,0,False,False,8.3,0.549,False
CRM_00035248,2026-02-25 21:28:26,2026-02-25,21,evening,40.80471,-73.96775,Manhattan,Manhattan_Southeast_4,882a100889fffff,armed_robbery,8.91,2,False,True,6.7,0.237,False
CRM_00035249,2026-02-25 21:29:01,2026-02-25,21,evening,40.82747,-73.93384,Manhattan,Manhattan_West_7,882a100abdfffff,pursuit,6.63,0,True,True,5.6,0.606,False
CRM_00035250,2026-02-25 21:44:45,2026-02-25,21,evening,40.85641,-73.93056,Manhattan,Manhattan_Northwest_8,882a100ae1fffff,property_damage,2.26,0,False,True,6.3,0.712,False
CRM_00035251,2026-02-25 22:00:40,2026-02-25,22,night,40.58515,-74.15466,Staten_Island,Staten_Island_Northeast_2,882a10605bfffff,pursuit,6.73,0,False,True,10.8,0.516,False
CRM_00035252,2026-02-25 22:07:45,2026-02-25,22,night,40.67022,-73.76102,Queens,Queens_West_7,882a103b4bfffff,property_damage,2.69,0,False,True,10.4,0.161,False
CRM_00035253,2026-02-25 22:11:40,2026-02-25,22,night,40.76484,-73.86189,Queens,Queens_Central_9,882a100e25fffff,robbery,6.09,2,False,True,13.0,0.577,False
CRM_00035254,2026-02-25 22:12:39,2026-02-25,22,night,40.60015,-74.08637,Staten_Island,Staten_Island_East_3,882a107523fffff,suspicious_activity,2.25,0,False,True,10.5,0.794,False
CRM_00035255,2026-02-25 22:14:01,2026-02-25,22,night,40.72212,-73.73686,Queens,Queens_Northeast_11,882a100517fffff,property_damage,2.91,0,False,True,7.2,0.31,False
CRM_00035256,2026-02-25 22:26:53,2026-02-25,22,night,40.81879,-73.86742,Bronx,Bronx_North_1,882a1001a1fffff,major_incident,9.47,1,False,True,6.0,0.507,False
CRM_00035257,2026-02-25 22:29:57,2026-02-25,22,night,40.78998,-73.9457,Manhattan,Manhattan_South_5,882a1008d3fffff,property_damage,2.82,0,False,True,8.3,0.209,False
CRM_00035258,2026-02-25 22:49:49,2026-02-25,22,night,40.86577,-73.81772,Bronx,Bronx_South_5,882a10002dfffff,property_damage,1.25,0,False,False,7.1,0.036,False
CRM_00035259,2026-02-25 22:52:28,2026-02-25,22,night,40.8269,-73.94678,Manhattan,Manhattan_West_7,882a100aa3fffff,suspicious_activity,2.84,0,True,False,6.4,0.551,False
CRM_00035260,2026-02-25 23:05:48,2026-02-25,23,night,40.68322,-73.94741,Brooklyn,Brooklyn_North_10,882a100d87fffff,major_incident,9.77,3,True,True,8.6,0.545,False
CRM_00035261,2026-02-25 23:31:01,2026-02-25,23,night,40.76062,-73.77747,Queens,Queens_North_10,882a100567fffff,assault,6.17,1,False,True,7.7,0.284,False
CRM_00035262,2026-02-25 23:53:40,2026-02-25,23,night,40.79733,-73.95834,Manhattan,Manhattan_South_5,882a1008d5fffff,suspicious_activity,1.39,0,False,True,9.0,0.449,False
CRM_00035263,2026-02-26 00:11:46,2026-02-26,0,night,40.79708,-73.88097,Bronx,Bronx_North_1,882a100f41fffff,property_damage,2.04,0,False,True,9.4,0.576,False
CRM_00035264,2026-02-26 00:23:23,2026-02-26,0,night,40.74199,-73.7937,Queens,Queens_North_10,882a100e1bfffff,pursuit,5.21,0,False,True,7.7,0.695,False
CRM_00035265,2026-02-26 00:27:50,2026-02-26,0,night,40.68661,-73.93842,Brooklyn,Brooklyn_North_10,882a100d81fffff,suspicious_activity,1.0,0,False,True,10.8,0.049,True
CRM_00035266,2026-02-26 00:27:50,2026-02-26,0,night,40.59931,-73.95725,Brooklyn,Brooklyn_North_1,882a10745dfffff,robbery,6.54,0,False,True,4.2,0.309,False
CRM_00035267,2026-02-26 00:35:49,2026-02-26,0,night,40.79907,-73.96218,Manhattan,Manhattan_South_5,882a10088bfffff,armed_robbery,8.01,1,True,True,3.4,0.235,False
CRM_00035268,2026-02-26 00:37:22,2026-02-26,0,night,40.57231,-74.12378,Staten_Island,Staten_Island_East_3,882a106285fffff,property_damage,2.86,0,False,False,11.3,0.647,False
CRM_00035269,2026-02-26 00:38:39,2026-02-26,0,night,40.84412,-73.81561,Bronx,Bronx_South_5,882a1001c9fffff,suspicious_activity,1.27,0,False,False,9.9,0.772,True
CRM_00035270,2026-02-26 01:36:23,2026-02-26,1,night,40.62421,-73.96264,Brooklyn,Brooklyn_South_5,882a107627fffff,assault,4.7,0,False,True,7.0,0.364,False
CRM_00035271,2026-02-26 01:37:32,2026-02-26,1,night,40.79398,-73.94951,Manhattan,Manhattan_South_5,882a1008d7fffff,vehicle_theft,2.57,0,False,True,4.2,0.716,False
CRM_00035272,2026-02-26 01:50:57,2026-02-26,1,night,40.54636,-74.10475,Staten_Island,Staten_Island_North_1,882a106297fffff,property_damage,2.24,1,False,False,23.3,0.599,False
CRM_00035273,2026-02-26 01:50:58,2026-02-26,1,night,40.89075,-73.80588,Bronx,Bronx_Northwest_8,882a10033bfffff,assault,3.72,1,False,True,15.4,0.103,False
CRM_00035274,2026-02-26 01:52:36,2026-02-26,1,night,40.68623,-73.94304,Queens,Queens_Southeast_4,882a100d81fffff,pursuit,5.63,0,True,True,4.8,0.39,False
CRM_00035275,2026-02-26 02:00:13,2026-02-26,2,night,40.64197,-73.9675,Brooklyn,Brooklyn_South_5,882a107753fffff,armed_robbery,8.52,3,True,True,4.3,0.423,False
CRM_00035276,2026-02-26 02:46:23,2026-02-26,2,night,40.57892,-73.83184,Queens,Queens_Northeast_2,882a1039ebfffff,vehicle_theft,3.27,0,False,False,5.5,0.26,False
CRM_00035277,2026-02-26 02:50:25,2026-02-26,2,night,40.84748,-73.91206,Manhattan,Manhattan_West_7,882a100ac7fffff,armed_robbery,8.6,2,True,True,1.6,0.088,False
CRM_00035278,2026-02-26 02:50:36,2026-02-26,2,night,40.78213,-73.97039,Manhattan,Manhattan_Northeast_2,882a100895fffff,property_damage,2.89,0,False,True,3.6,0.556,False
CRM_00035279,2026-02-26 02:58:00,2026-02-26,2,night,40.86588,-73.88972,Bronx,Bronx_East_3,882a100123fffff,robbery,7.1,2,True,True,11.8,0.191,False
CRM_00035280,2026-02-26 03:06:46,2026-02-26,3,night,40.85868,-73.94097,Manhattan,Manhattan_Northwest_8,882a100ae5fffff,vehicle_theft,2.76,1,False,True,5.1,0.604,False
CRM_00035281,2026-02-26 03:14:06,2026-02-26,3,night,40.83558,-73.91212,Bronx,Bronx_East_3,882a100a81fffff,property_damage,3.92,1,False,False,9.0,0.33,False
CRM_00035282,2026-02-26 04:27:01,2026-02-26,4,night,40.62849,-73.91625,Brooklyn,Brooklyn_Southwest_6,882a10760bfffff,pursuit,6.46,0,False,True,12.3,0.804,False
CRM_00035283,2026-02-26 06:03:08,2026-02-26,6,morning,40.86081,-73.93126,Manhattan,Manhattan_Northwest_8,882a100aedfffff,armed_robbery,6.93,1,True,True,4.7,0.922,False
CRM_00035284,2026-02-26 07:28:31,2026-02-26,7,morning,40.60774,-74.01219,Brooklyn,Brooklyn_Central_0,882a10755bfffff,armed_robbery,10.0,2,True,True,6.7,0.78,False
CRM_00035285,2026-02-26 07:33:01,2026-02-26,7,morning,40.67626,-73.8893,Queens,Queens_South_5,882a100ca9fffff,suspicious_activity,1.98,0,False,True,8.2,0.457,False
CRM_00035286,2026-02-26 07:45:06,2026-02-26,7,morning,40.58021,-74.15477,Staten_Island,Staten_Island_Northeast_2,882a106053fffff,burglary,4.48,2,True,True,13.2,0.32,False
CRM_00035287,2026-02-26 08:57:13,2026-02-26,8,morning,40.83114,-73.84489,Bronx,Bronx_North_1,882a10018dfffff,suspicious_activity,2.54,0,False,False,7.8,0.36,False
CRM_00035288,2026-02-26 09:59:08,2026-02-26,9,morning,40.66827,-73.90942,Brooklyn,Brooklyn_North_10,882a100d9bfffff,burglary,5.55,1,False,True,9.3,0.45,False
CRM_00035289,2026-02-26 09:59:45,2026-02-26,9,morning,40.59179,-74.07102,Staten_Island,Staten_Island_East_3,882a107531fffff,armed_robbery,9.99,4,False,True,5.8,0.436,False
CRM_00035290,2026-02-26 10:19:09,2026-02-26,10,morning,40.62427,-73.93763,Brooklyn,Brooklyn_Southwest_6,882a10763dfffff,vehicle_theft,3.66,1,False,True,15.5,0.516,False
CRM_00035291,2026-02-26 10:30:20,2026-02-26,10,morning,40.6086,-74.13838,Staten_Island,Staten_Island_East_3,882a10623bfffff,vehicle_theft,3.66,0,False,False,8.1,0.216,False
CRM_00035292,2026-02-26 10:43:39,2026-02-26,10,morning,40.58205,-74.07103,Staten_Island,Staten_Island_East_3,882a107533fffff,armed_robbery,10.0,1,True,True,15.8,0.652,False
CRM_00035293,2026-02-26 11:01:19,2026-02-26,11,morning,40.87983,-73.79551,Bronx,Bronx_Northwest_8,882a100061fffff,vehicle_theft,4.29,0,False,True,7.3,0.229,False
CRM_00035294,2026-02-26 11:30:03,2026-02-26,11,morning,40.54299,-74.11391,Staten_Island,Staten_Island_North_1,882a10676dfffff,property_damage,2.08,0,False,True,14.0,0.39,False
CRM_00035295,2026-02-26 11:37:55,2026-02-26,11,morning,40.84512,-73.84476,Bronx,Bronx_Southeast_4,882a1001e9fffff,vehicle_theft,3.33,0,False,True,7.1,0.13,False
CRM_00035296,2026-02-26 11:37:56,2026-02-26,11,morning,40.58902,-74.18268,Staten_Island,Staten_Island_Northeast_2,882a10600bfffff,vehicle_theft,3.56,0,False,True,8.7,0.81,True
CRM_00035297,2026-02-26 13:23:13,2026-02-26,13,afternoon,40.80099,-73.96215,Manhattan,Manhattan_South_5,882a100889fffff,pursuit,7.6,0,False,True,3.2,0.539,False
CRM_00035298,2026-02-26 13:42:27,2026-02-26,13,afternoon,40.82857,-73.93847,Manhattan,Manhattan_West_7,882a100aa3fffff,major_incident,10.0,2,False,True,2.5,0.485,False
CRM_00035299,2026-02-26 15:31:23,2026-02-26,15,afternoon,40.86701,-73.93289,Manhattan,Manhattan_Northwest_8,882a100a3bfffff,burglary,4.9,1,False,False,4.3,0.523,False
CRM_00035300,2026-02-26 17:30:33,2026-02-26,17,evening,40.65924,-73.90408,Brooklyn,Brooklyn_Northeast_11,882a107649fffff,suspicious_activity,2.56,0,False,True,4.9,0.225,False
CRM_00035301,2026-02-26 18:26:15,2026-02-26,18,evening,40.66364,-73.93105,Brooklyn,Brooklyn_North_10,882a100d97fffff,property_damage,2.87,0,False,False,8.8,0.417,False
CRM_00035302,2026-02-26 18:38:10,2026-02-26,18,evening,40.72302,-73.89564,Queens,Queens_Central_9,882a100c2bfffff,pursuit,6.33,1,False,True,3.4,0.356,False
CRM_00035303,2026-02-26 19:07:13,2026-02-26,19,evening,40.76855,-73.9754,Manhattan,Manhattan_Northeast_2,882a100d6dfffff,suspicious_activity,1.0,0,False,False,5.3,0.654,False
CRM_00035304,2026-02-26 19:17:21,2026-02-26,19,evening,40.57213,-73.97965,Brooklyn,Brooklyn_North_1,882a107417fffff,property_damage,1.0,0,False,False,9.0,0.655,False
CRM_00035305,2026-02-26 19:23:40,2026-02-26,19,evening,40.76451,-73.83019,Queens,Queens_North_10,882a100e05fffff,armed_robbery,8.14,0,True,True,4.2,0.138,False
CRM_00035306,2026-02-26 19:37:01,2026-02-26,19,evening,40.75366,-73.75632,Queens,Queens_Northeast_11,882a100505fffff,armed_robbery,10.0,2,True,True,14.2,0.573,True
CRM_00035307,2026-02-26 19:50:27,2026-02-26,19,evening,40.86939,-73.85721,Bronx,Bronx_Southeast_4,882a100103fffff,burglary,4.84,1,False,True,13.5,0.195,False
CRM_00035308,2026-02-26 19:54:29,2026-02-26,19,evening,40.66181,-73.93717,Brooklyn,Brooklyn_North_10,882a100d97fffff,vehicle_theft,4.1,0,False,True,11.2,0.258,False
CRM_00035309,2026-02-26 20:07:45,2026-02-26,20,evening,40.65609,-73.96667,Brooklyn,Brooklyn_Central_9,882a10775dfffff,assault,7.49,5,False,True,5.8,0.224,True
CRM_00035310,2026-02-26 20:20:50,2026-02-26,20,evening,40.60137,-74.0672,Staten_Island,Staten_Island_East_3,882a107507fffff,major_incident,10.0,6,True,True,9.8,0.647,False
CRM_00035311,2026-02-26 20:25:21,2026-02-26,20,evening,40.82023,-73.95768,Manhattan,Manhattan_West_7,882a1008c1fffff,property_damage,3.93,1,False,False,4.9,0.301,False
CRM_00035312,2026-02-26 20:50:24,2026-02-26,20,evening,40.64052,-73.8345,Queens,Queens_Northeast_2,882a10394dfffff,armed_robbery,8.68,1,True,True,4.5,0.695,False
CRM_00035313,2026-02-26 21:03:44,2026-02-26,21,evening,40.87105,-73.85411,Bronx,Bronx_Southeast_4,882a100103fffff,vehicle_theft,4.05,0,False,True,5.7,0.271,False
CRM_00035314,2026-02-26 21:04:46,2026-02-26,21,evening,40.84587,-73.90017,Bronx,Bronx_East_3,882a100ac3fffff,robbery,7.09,2,False,True,3.8,0.526,False
CRM_00035315,2026-02-26 21:19:13,2026-02-26,21,evening,40.55281,-74.2185,Staten_Island,Staten_Island_Central_0,882a1061d1fffff,major_incident,9.66,2,False,True,4.2,0.577,False
CRM_00035316,2026-02-26 21:19:25,2026-02-26,21,evening,40.57019,-74.00381,Brooklyn,Brooklyn_Central_0,882a107437fffff,pursuit,5.24,0,False,False,9.1,0.266,False
CRM_00035317,2026-02-26 21:37:19,2026-02-26,21,evening,40.71704,-73.73632,Queens,Queens_Northeast_11,882a1005e9fffff,assault,5.34,1,False,True,6.0,0.473,True
CRM_00035318,2026-02-26 21:58:37,2026-02-26,21,evening,40.76931,-73.96415,Manhattan,Manhattan_East_3,882a100d69fffff,suspicious_activity,2.91,0,False,True,12.4,0.849,False
CRM_00035319,2026-02-26 22:00:26,2026-02-26,22,night,40.86485,-73.8685,Bronx,Bronx_Southeast_4,882a10013dfffff,pursuit,6.86,0,False,True,14.1,0.453,False
CRM_00035320,2026-02-26 22:01:24,2026-02-26,22,night,40.71749,-73.72402,Queens,Queens_Northeast_11,882a1005cdfffff,robbery,5.26,1,False,True,4.0,0.456,False
CRM_00035321,2026-02-26 22:09:49,2026-02-26,22,night,40.60936,-74.0179,Brooklyn,Brooklyn_Central_0,882a10755bfffff,robbery,7.38,2,True,True,2.1,0.286,False
CRM_00035322,2026-02-26 22:17:45,2026-02-26,22,night,40.59718,-73.81605,Queens,Queens_Northeast_2,882a10391bfffff,suspicious_activity,1.44,0,False,False,5.9,0.59,False
CRM_00035323,2026-02-26 22:19:18,2026-02-26,22,night,40.77562,-73.79549,Queens,Queens_North_10,882a100e5dfffff,vehicle_theft,4.02,0,False,False,8.8,0.348,False
CRM_00035324,2026-02-26 22:26:23,2026-02-26,22,night,40.54743,-74.15997,Staten_Island,Staten_Island_Central_0,882a1060c3fffff,robbery,6.05,2,True,True,6.3,0.252,False
CRM_00035325,2026-02-26 22:30:10,2026-02-26,22,night,40.81527,-73.93961,Manhattan,Manhattan_South_5,882a100ab7fffff,armed_robbery,7.48,0,False,True,2.4,0.291,True
CRM_00035326,2026-02-26 22:41:11,2026-02-26,22,night,40.59148,-73.93605,Brooklyn,Brooklyn_Northeast_2,882a10745bfffff,assault,5.18,0,False,True,9.8,0.38,False
CRM_00035327,2026-02-26 22:46:31,2026-02-26,22,night,40.83561,-73.9091,Bronx,Bronx_East_3,882a100a8bfffff,property_damage,1.51,0,False,True,4.8,0.508,False
CRM_00035328,2026-02-26 22:47:18,2026-02-26,22,night,40.83966,-73.80365,Bronx,Bronx_South_5,882a100035fffff,robbery,6.1,0,True,True,6.1,0.818,False
CRM_00035329,2026-02-26 22:52:19,2026-02-26,22,night,40.87866,-73.81051,Bronx,Bronx_Northwest_8,882a100065fffff,pursuit,4.16,0,False,True,8.3,0.655,False
CRM_00035330,2026-02-26 23:03:49,2026-02-26,23,night,40.79949,-73.91582,Bronx,Bronx_Central_0,882a100f61fffff,property_damage,3.04,0,False,True,3.9,0.684,False
CRM_00035331,2026-02-26 23:10:48,2026-02-26,23,night,40.7874,-73.97042,Manhattan,Manhattan_Northeast_2,882a100883fffff,burglary,4.27,2,False,True,7.0,0.232,False
CRM_00035332,2026-02-26 23:14:19,2026-02-26,23,night,40.85862,-73.85183,Bronx,Bronx_Southeast_4,882a100115fffff,assault,4.88,0,False,True,5.8,0.707,False
CRM_00035333,2026-02-26 23:14:49,2026-02-26,23,night,40.66884,-73.91501,Brooklyn,Brooklyn_North_10,882a100d9bfffff,robbery,5.47,1,True,True,5.7,0.757,False
CRM_00035334,2026-02-26 23:18:41,2026-02-26,23,night,40.91172,-73.84163,Bronx,Bronx_West_7,882a100325fffff,assault,4.04,0,False,True,10.3,0.688,False
CRM_00035335,2026-02-26 23:38:14,2026-02-26,23,night,40.7012,-73.85021,Queens,Queens_South_5,882a100ccdfffff,vehicle_theft,2.01,0,False,True,8.5,0.309,False
CRM_00035336,2026-02-26 23:39:43,2026-02-26,23,night,40.61835,-74.01187,Brooklyn,Brooklyn_Southeast_4,882a107733fffff,armed_robbery,8.08,1,False,True,7.8,0.389,False
CRM_00035337,2026-02-26 23:48:15,2026-02-26,23,night,40.837,-73.916,Manhattan,Manhattan_West_7,882a100a81fffff,robbery,7.1,1,False,True,7.4,0.42,True
CRM_00035338,2026-02-27 00:17:11,2026-02-27,0,night,40.83842,-73.91545,Manhattan,Manhattan_West_7,882a100a81fffff,property_damage,4.32,0,False,True,5.2,0.394,True
CRM_00035339,2026-02-27 00:24:07,2026-02-27,0,night,40.77394,-73.97118,Manhattan,Manhattan_Northeast_2,882a100897fffff,vehicle_theft,4.01,0,False,True,6.2,0.401,True
CRM_00035340,2026-02-27 00:35:47,2026-02-27,0,night,40.85102,-73.87887,Bronx,Bronx_Southeast_4,882a100137fffff,robbery,6.27,0,False,True,3.1,0.587,True
CRM_00035341,2026-02-27 00:41:29,2026-02-27,0,night,40.82996,-73.85374,Bronx,Bronx_North_1,882a1001e3fffff,property_damage,2.18,0,False,False,17.1,0.538,False
CRM_00035342,2026-02-27 00:47:43,2026-02-27,0,night,40.83185,-73.92617,Manhattan,Manhattan_West_7,882a100a87fffff,major_incident,9.8,2,False,True,9.5,0.775,False
CRM_00035343,2026-02-27 00:59:23,2026-02-27,0,night,40.82685,-73.8364,Bronx,Bronx_North_1,882a100189fffff,suspicious_activity,3.08,0,False,True,11.8,0.786,False
CRM_00035344,2026-02-27 01:04:45,2026-02-27,1,night,40.54746,-74.18898,Staten_Island,Staten_Island_Central_0,882a1060e1fffff,major_incident,10.0,3,True,True,7.7,0.594,False
CRM_00035345,2026-02-27 01:05:32,2026-02-27,1,night,40.84105,-73.95143,Manhattan,Manhattan_West_7,882a100aadfffff,vehicle_theft,3.13,0,False,True,6.2,0.316,False
CRM_00035346,2026-02-27 01:09:30,2026-02-27,1,night,40.58663,-73.98836,Brooklyn,Brooklyn_North_1,882a107407fffff,vehicle_theft,4.83,0,False,True,4.7,0.316,False
CRM_00035347,2026-02-27 01:28:23,2026-02-27,1,night,40.63755,-73.88967,Brooklyn,Brooklyn_West_7,882a107659fffff,pursuit,6.56,1,False,True,7.3,0.352,False
CRM_00035348,2026-02-27 01:38:04,2026-02-27,1,night,40.62936,-73.95376,Brooklyn,Brooklyn_South_5,882a107621fffff,property_damage,1.13,1,False,False,7.7,0.143,False
CRM_00035349,2026-02-27 01:41:09,2026-02-27,1,night,40.85025,-73.94211,Manhattan,Manhattan_Northwest_8,882a100ae7fffff,suspicious_activity,3.46,0,False,True,5.2,0.262,False
CRM_00035350,2026-02-27 01:41:52,2026-02-27,1,night,40.63552,-73.81076,Queens,Queens_Northeast_2,882a103b35fffff,armed_robbery,8.19,1,True,True,6.3,0.551,False
CRM_00035351,2026-02-27 01:45:18,2026-02-27,1,night,40.70638,-74.01413,Manhattan,Manhattan_Central_0,882a107281fffff,assault,3.97,3,False,False,4.6,0.609,False
CRM_00035352,2026-02-27 01:54:49,2026-02-27,1,night,40.80367,-73.97021,Manhattan,Manhattan_Southeast_4,882a100889fffff,assault,5.24,1,True,True,2.4,0.258,False
CRM_00035353,2026-02-27 02:12:21,2026-02-27,2,night,40.5344,-74.21137,Staten_Island,Staten_Island_Central_0,882a1060a5fffff,suspicious_activity,4.18,1,True,True,10.7,0.797,False
CRM_00035354,2026-02-27 02:23:03,2026-02-27,2,night,40.76757,-73.97955,Manhattan,Manhattan_Northeast_2,882a100d6dfffff,armed_robbery,10.0,1,True,True,4.0,0.806,False
CRM_00035355,2026-02-27 02:23:47,2026-02-27,2,night,40.59525,-74.10459,Staten_Island,Staten_Island_East_3,882a1062cdfffff,major_incident,9.43,2,False,True,14.4,0.668,False
CRM_00035356,2026-02-27 02:28:22,2026-02-27,2,night,40.57359,-74.02418,Brooklyn,Brooklyn_Central_0,882a1075c1fffff,burglary,3.64,0,False,True,11.8,0.804,False
CRM_00035357,2026-02-27 02:49:21,2026-02-27,2,night,40.65977,-73.98144,Brooklyn,Brooklyn_Central_9,882a107743fffff,major_incident,10.0,4,True,True,3.5,0.835,False
CRM_00035358,2026-02-27 03:05:34,2026-02-27,3,night,40.68833,-73.81695,Queens,Queens_Southwest_6,882a100eb1fffff,suspicious_activity,1.68,0,False,True,9.3,0.918,False
CRM_00035359,2026-02-27 03:19:40,2026-02-27,3,night,40.79419,-73.94044,Manhattan,Manhattan_South_5,882a1008d3fffff,vehicle_theft,3.84,0,False,True,3.4,0.376,False
CRM_00035360,2026-02-27 03:21:23,2026-02-27,3,night,40.79036,-73.94315,Manhattan,Manhattan_South_5,882a1008d3fffff,suspicious_activity,2.07,0,False,False,5.6,0.622,False
CRM_00035361,2026-02-27 04:17:41,2026-02-27,4,night,40.74635,-73.86997,Queens,Queens_Central_9,882a100c41fffff,vehicle_theft,3.95,0,True,True,9.5,0.45,False
CRM_00035362,2026-02-27 05:10:00,2026-02-27,5,morning,40.81573,-73.94706,Manhattan,Manhattan_South_5,882a1008cbfffff,burglary,4.69,2,False,False,7.6,0.632,False
CRM_00035363,2026-02-27 05:33:24,2026-02-27,5,morning,40.82243,-73.8411,Bronx,Bronx_North_1,882a100181fffff,assault,5.52,2,False,False,5.4,0.726,False
CRM_00035364,2026-02-27 05:56:14,2026-02-27,5,morning,40.51288,-74.15632,Staten_Island,Staten_Island_Central_0,882a106091fffff,pursuit,6.23,0,False,True,17.6,0.392,True
CRM_00035365,2026-02-27 06:57:11,2026-02-27,6,morning,40.6557,-73.9226,Queens,Queens_Southeast_4,882a107645fffff,assault,5.0,2,False,True,6.6,0.668,False
CRM_00035366,2026-02-27 07:24:52,2026-02-27,7,morning,40.55155,-74.19883,Staten_Island,Staten_Island_Central_0,882a1060e5fffff,robbery,6.85,1,True,True,19.5,0.734,False
CRM_00035367,2026-02-27 07:59:28,2026-02-27,7,morning,40.6537,-73.91126,Brooklyn,Brooklyn_Southwest_6,882a107641fffff,armed_robbery,9.28,1,True,True,9.1,0.252,False
CRM_00035368,2026-02-27 10:34:10,2026-02-27,10,morning,40.80313,-73.86668,Bronx,Bronx_North_1,882a1001b5fffff,suspicious_activity,1.42,0,False,False,8.0,0.142,False
CRM_00035369,2026-02-27 11:04:42,2026-02-27,11,morning,40.82368,-73.94759,Manhattan,Manhattan_West_7,882a1008c9fffff,vehicle_theft,3.81,0,False,True,9.4,0.46,False
CRM_00035370,2026-02-27 12:09:59,2026-02-27,12,afternoon,40.7926,-73.96715,Manhattan,Manhattan_Southeast_4,882a10088bfffff,armed_robbery,9.42,0,True,False,4.0,0.678,False
CRM_00035371,2026-02-27 12:42:15,2026-02-27,12,afternoon,40.68135,-73.92433,Brooklyn,Brooklyn_North_10,882a100dd7fffff,property_damage,1.53,0,False,True,6.4,0.456,True
CRM_00035372,2026-02-27 12:47:02,2026-02-27,12,afternoon,40.52213,-74.24054,Staten_Island,Staten_Island_Central_0,882a106e69fffff,suspicious_activity,3.35,0,False,True,8.7,0.629,False
